"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"DUUF8ERJ","journalArticle","2023","Zhang, Y.; Singh, S.; Thanoon, D.; Devarakota, P.; Jin, L.; Tsvankin, I.","Physics-Guided Unsupervised Deep-Learning Seismic Inversion With Uncertainty Quantification","Journal of Seismic Exploration","","","","","Data-driven seismic inversion techniques are often used for estimation of subsurface properties. Employing the acoustic or elastic wave equation, inversion starts with approximate initial values of subsurface parameters, which are typically updated in iterative fashion. Here, we propose a two-stage unsupervised machine-learning (ML) methodology for efficient and accurate seismic impedance inversion. The first stage utilizes the generalization capability of convolutional neural networks (CNN) to produce realistic estimates of the acoustic impedance (AI), whereas the second stage incorporates physics information to generate synthetic data from the subsurface AI distribution. We also add Bayesian layers to the first stage of the network to evaluate the model errors. The proposed probabilistic approach to deep learning allows one to estimate the uncertainty of the inverted parameters, which enhances the interpretability of the model. We apply the algorithm to a poststack data set generated using the CGG Hampson-Russell software. After conducting network training with a sufficient number of data points, the network is applied to the rest of the data to estimate the model parameters. The developed approach has a significant advantage over more conventional ML strategies because it produces statistically justified uncertainty maps and eliminates the need to use labeled data for training. © 2023 Geophysical Press Ltd.","2023","2024-08-24 17:21:16","2024-11-27 15:50:15","","257-270","","3","32","","","","","","","","","","","","","Scopus","","Scopus","","Cited by - 0 - 70 - Yes - Inverse","","C:\Users\orincon\Zotero\storage\AT7Q3C4G\display.html; C:\Users\orincon\Zotero\storage\MUGPHZDW\Zhang et al. - 2023 - PHYSICS-GUIDED UNSUPERVISED DEEP-LEARNING SEISMIC .pdf","","","seismic inversion; model evaluation; physics guided machine learning; uncertainty quantification; unsupervised learning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9RI2KZGG","journalArticle","2024","Brandolin, F.; Ravasi, M.; Alkhalifah, T.","PINNslope: Seismic data interpolation and local slope estimation with physics informed neural networks","Geophysics","","","10.1190/geo2023-0323.1","","Interpolation of aliased seismic data constitutes a key step in a seismic processing workflow to obtain high-quality velocity models and seismic images. Building on the idea of describing seismic wavefields as a superposition of local plane waves, we propose to interpolate seismic data by using a physics informed neural network (PINN). In the proposed framework, two feed-forward neural networks are jointly trained using the local plane wave differential equation as well as the available data as two terms in the objective function: a primary network assisted by positional encoding is tasked with reconstructing the seismic data, whereas an auxiliary, smaller network estimates the associated local slopes. Results on synthetic and field data validate the effectiveness of the proposed method in handling aliased (coarsely sampled) data and data with large gaps. Our method compares favorably against a classic least-squares inversion approach regularized by the local plane-wave equation as well as a PINN-based approach with a single network and precomputed local slopes. We find that introducing a second network to estimate the local slopes, whereas at the same time interpolating the aliased data enhances the overall reconstruction capabilities and convergence behavior of the primary network. Moreover, an additional positional encoding layer embedded as the first layer of the wavefield network confers to the network the ability to converge faster, improving the accuracy of the data term. © 2024 Society of Exploration Geophysicists. All rights reserved.","2024","2024-08-24 17:15:59","2024-11-27 15:49:19","","V331-V345","","4","89","","","PINNslope","","","","","","","","","","Scopus","","Scopus","","Cited by - 2 - 65 - Yes - Inverse","","C:\Users\orincon\Zotero\storage\4WCGPT76\Brandolin et al. - 2024 - PINNslope Seismic data interpolation and local sl.pdf; C:\Users\orincon\Zotero\storage\RGZFV7RR\display.html","","","Neural networks; Aliasing; Interpolation; Signal processing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HG9JV6CS","journalArticle","2020","Mosser, L.; Dubrule, O.; Blunt, M.J.","Stochastic Seismic Waveform Inversion Using Generative Adversarial Networks as a Geological Prior","Mathematical Geosciences","","","10.1007/s11004-019-09832-6","","We present an application of deep generative models in the context of partial differential equation constrained inverse problems. We combine a generative adversarial network representing an a priori model that generates geological heterogeneities and their petrophysical properties, with the numerical solution of the partial-differential equation governing the propagation of acoustic waves within the earth’s interior. We perform Bayesian inversion using an approximate Metropolis-adjusted Langevin algorithm to sample from the posterior distribution of earth models given seismic observations. Gradients with respect to the model parameters governing the forward problem are obtained by solving the adjoint of the acoustic wave equation. Gradients of the mismatch with respect to the latent variables are obtained by leveraging the differentiable nature of the deep neural network used to represent the generative model. We show that approximate Metropolis-adjusted Langevin sampling allows an efficient Bayesian inversion of model parameters obtained from a prior represented by a deep generative model, obtaining a diverse set of realizations that reflect the observed seismic response. © 2019, The Author(s).","2020","2024-08-24 16:39:50","2024-11-27 15:48:16","","53-79","","1","52","","","","","","","","","","","","","Scopus","","Scopus","","Cited by - 184 - 57 -Yes - Inverse","","C:\Users\orincon\Zotero\storage\CTNMMYMX\display.html; C:\Users\orincon\Zotero\storage\HDYAD7B6\Mosser et al. - 2020 - Stochastic Seismic Waveform Inversion Using Genera.pdf","","","Deep learning; Bayes; Earth modeling; Ill-posed problems","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"68ZQCYP3","journalArticle","2021","Auriol, J.; Kazemi, N.; Niculescu, S.-I.","Sensing and computational frameworks for improving drill-string dynamics estimation","Mechanical Systems and Signal Processing","","","10.1016/j.ymssp.2021.107836","","In this paper, we consider the axial motion of a directional multi-sectional drill-string. The drill-string dynamics are represented by a distributed dynamical model (wave equations) coupled with an ordinary differential equation at the downhole boundary (bit-rock interaction). The interaction between the drill-bit and rock can introduce severe vibrations in the drill-string and result in safety and performance issues. Consequently, the performance of drilling is interwoven with our knowledge of the subsurface. To address these problems, we propose a sensing and computational framework for estimating the drill-string dynamics and the specific intrinsic energy of the rocks while drilling. By exploiting the derived models’ particular structure, we combine the drill-string dynamics modeling with top-drive hook-load (force) and hook-speed (velocity) measurements to estimate the force-on-bit without requiring the knowledge of the sub-surface. Then, we record and model the seismic radiation patterns of drill-bit rock interactions near the surface (i.e., seismic while drilling). Such an idea allows deriving an appropriate estimation of the rocks’ intrinsic energy while drilling. We introduce two alternative rock property estimation algorithms based on direct parameter estimation and machine learning concepts to complete the analysis. The different approaches are tested and validated in simulations. We discuss their respective advantages and drawbacks. Finally, we show how to extend our methodologies in the presence of non-linear Coulomb friction terms and of coupled axial–torsional oscillations. © 2021 Elsevier Ltd","2021","2024-08-24 16:38:39","2024-11-27 15:47:49","","","","","160","","","","","","","","","","","","","Scopus","","Scopus","","Cited by - 13 - 56 - Yes - Inverse","","C:\Users\orincon\Zotero\storage\RSBE8XTN\display.html; C:\Users\orincon\Zotero\storage\VAL7X6J9\Auriol et al. - 2021 - Sensing and computational frameworks for improving.pdf","","","Backstepping; Distributed system; Dynamical system; Neural Networks; Parameter estimation; Seismic-While-Drilling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YKLMH4PR","conferencePaper","2019","Fu, H.; Zhang, Y.; Ma, M.","Seismic waveform inversion using a neural network-based forward","","","","10.1088/1742-6596/1324/1/012043","","The purpose of seismic waveform inversion is to obtain a geological model that is optimally fitted to the predicted seismic record and the measured seismic record. Since the forward model is repeatedly called during the inversion process, in order to improve efficiency, an efficient forward calculation method must be employed. In this study, we take a 2D wave equation as an example and propose a deep learning method as a forward model to minimize the prediction error value of seismic records. And the velocity inversion test of the Marmousi model is carried out by conjugate gradient method. Numerical experiments show that compared with the traditional finite difference method, the method can greatly reduce the calculation amount and improve the calculation efficiency. © 2019 IOP Publishing Ltd. All rights reserved.","2019","2024-08-24 16:29:30","2024-11-27 15:47:11","","","","","1324","","","","","","","","","","","","","Scopus","","Scopus","","Cited by - 6 - 46 - Yes - Inverse","","C:\Users\orincon\Zotero\storage\4D5Z3994\Fu et al. - 2019 - Seismic waveform inversion using a neural network-.pdf; C:\Users\orincon\Zotero\storage\AT9H5337\display.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Journal of Physics: Conference Series","","","","","","","","","","","","","","",""
"PLJ28Z9V","conferencePaper","2022","Dhara, A.; Sen, M.","Elastic-AdjointNet: A physics guided deep autoencoder to overcome cross talk effects in multiparameter full waveform inversion","","","","10.1190/image2022-3745050.1","","Full Waveform Inversion (FWI) is the most popular technique to obtain high resolution estimates of earth model parameters using all information present in seismic. Elastic FWI inverts multicomponent data for P and S-wave velocities and densities. We propose an alternative approach for FWI using a combination of machine learning and the physics of wave propagation. Unlike a conventional supervised machine learning, we do not require known answers to train our network. The multicomponent shot gathers are input to a convolutional neural network (CNNs) based auto encoder whose outputs are used as P-wave, S-wave and density models that are used to compute synthetic seismograms using the stress-velocity formulation of the elastic wave equation. The synthetic data are compared against observed input data and the misfit is estimated. The gradient of the misfit with respect to the velocity model parameters is calculated using the adjoint state method. The adjoint state gradient is then used to update the network weights using the automatic differentiation technique. Once the misfit term converges, the neural network can generate subsurface models consistent with the observed data. We observe that the neural network can capture spatial correlations at different scales and thus can introduce regularization in our inverse problem. The regularization is enough to mitigate the cross-talk problem in elastic FWI and also produce good results in areas with low illumination. © 2022 Society of Exploration Geophysicists and the American Association of Petroleum Geologists.","2022","2024-08-24 16:22:44","2024-11-27 15:46:51","","882-886","","","2022-August","","","Elastic-AdjointNet","","","","","","","","","","Scopus","","Scopus","","Cited by - 8 - 45 - Yes - Inverse","","C:\Users\orincon\Zotero\storage\LNCN8KUD\Dhara y Sen - 2022 - Elastic-AdjointNet A physics guided deep autoenco.pdf; C:\Users\orincon\Zotero\storage\RTVJQK6I\display.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SEG Technical Program Expanded Abstracts","","","","","","","","","","","","","","",""
"D5AXNEQ4","journalArticle","2023","Wang, S.; Jiang, Y.; Song, P.; Tan, J.; Liu, Z.; He, B.","Memory Optimization in RNN-Based Full Waveform Inversion Using Boundary Saving Wavefield Reconstruction","IEEE Transactions on Geoscience and Remote Sensing","","","10.1109/TGRS.2023.3317529","","In wave equation modeling, wavefields propagating over time can be regarded as feedforward in a recurrent neural network (RNN). Therefore, the seismic inversion problem based on partial differential wave equations can be addressed using automatic differentiation in the state-of-the-art deep learning frameworks, eliminating the need for explicit backpropagating the residual wavefield. However, one challenge that arises in the context of automatic differentiation is the significant memory usage due to the necessity of storing the hidden states of the RNN (i.e., wavefields in seismic modeling) during forward computation for constructing the computational graph and computing the derivatives during backpropagation. This memory overhead can become a bottleneck, particularly when dealing with large-scale inversion problems. To mitigate this issue, we propose an effective boundary-saving strategy that allows for the reconstruction of the computational graph during the backpropagation process. Instead of storing all the intermediate wavefields at each time step, we selectively save the necessary information at the boundaries, thereby significantly reducing the memory footprint. This approach enables us to maintain the convenience and efficiency of automatic differentiation computations while minimizing the memory requirements. Both 2-D and 3-D numerical experiments validate the accurate reconstruction of wavefields with minimal loss in precision, while the computational graph is simultaneously reconstructed. Consequently, the gradients can also be calculated correctly by automatic differentiation with minimal CPU/graphics processing unit (GPU) memory occupation. © 1980-2012 IEEE.","2023","2024-08-24 16:15:49","2024-11-27 15:46:06","","","","","61","","","","","","","","","","","","","Scopus","","Scopus","","Cited by - 2 - 39 - Yes - Inverse","","C:\Users\orincon\Zotero\storage\I8TEJAKQ\display.html; C:\Users\orincon\Zotero\storage\G3TJ8JSJ\Wang et al. - 2023 - Memory Optimization in RNN-Based Full Waveform Inv.pdf","","","Automatic differentiation; boundary saving; full waveform inversion","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IAWSHXXA","bookSection","2022","Huang, L.; Clee, E.; Ranasinghe, N.","Applying scientific machine learning to improve seismic wave simulation and inversion","Advances in Subsurface Data Analytics: Traditional and Physics-Based Machine Learning","","","","","Accurate simulation of wave motion for the modeling and inversion of seismic wave propagation is a classical high-performance computing (HPC) application using the finite difference, finite element, and spectral element methods to solve the wave equation numerically. The article presents a new method to improve the performance of seismic wave simulation and inversion by integrating the deep learning software platform and deep learning models with the HPC application. The paper has three contributions: (1) instead of using traditional HPC software, the authors implement the numerical solutions for the wave equation employing recently developed tensor processing capabilities widely used in the deep learning software platform of PyTorch. By using PyTorch, the classical HPC application is reformulated as a deep learning recurrent neural network framework; (2) the authors customize the automatic differentiation of PyTorch to integrate the adjoint state method for an efficient gradient calculation; (3) the authors build a deep learning model to reduce the physical model dimensions to improve the accuracy and performance of seismic inversion. The automatic differentiation functionality and a variety of optimizers provided by PyTorch are used to enhance the performance of the classical HPC application. Additionally, methods developed in the paper can be extended into other physics-based scientific computing applications, such as computational fluid dynamics, medical imaging, nondestructive testing, as well as the propagation of electromagnetic waves in the earth. © 2022 Elsevier Inc. All rights reserved.","2022","2024-08-24 16:11:07","2024-11-27 15:45:47","","167-192","","","","","","","","","","","","","","","","Scopus","","Scopus","","Cited by - 0 - 37 - Yes - Inverse","","C:\Users\orincon\Zotero\storage\25ENGMMF\Huang et al. - 2022 - Applying scientific machine learning to improve se.pdf; C:\Users\orincon\Zotero\storage\WKGJNKKV\display.html","","","Scientific machine learning; Inverse problem; Seismic imaging; Seismic wave propagation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MHPCN5LE","journalArticle","2023","Yu, Y.; Li, Y.; Wu, X.; Jia, X.","Enhancing one-way wave equation-based migration with deep learning","Geophysics","","","10.1190/geo2022-0159.1","","One advantage of one-way wave equation-based migration is its low computational cost. However, due to the limited wavefield propagation angle, it is difficult to use one-way wave equation-based migration for high-precision imaging of structures with large inclinations due to issues such as inaccurate amplitudes and migration image artifacts. In addition, when the model has large horizontal velocity differences, it is difficult for the one-way wave propagator to calculate an accurate wavefield phase. Reverse time migration (RTM) based on the two-way wave propagator has a high resolution and avoids the issues associated with one-way wave propagators; however, it has a high computational cost in practical applications. We develop a convolutional neural network (CNN) application mode that improves one migration method by learning from another one and design a CNN with a structure similar to U-net that combines the advantages of both migration methods. The CNN label is the RTM result, and the corresponding input is the result of one-way wave migration with a generalized screen propagator (GSP). The trained CNN model improves the amplitude in the one-way wave migration image and removes the errors caused by large lateral velocity perturbations. Moreover, by maintaining the high migration calculation efficiency, our CNN model allows for a high resolution, few artifacts, and accurate images of steep structures in the one-way wave migration result. With our method, the accuracy of the one-way wave migration result is close to that of the RTM result. The use of GSP-based migration in our CNN model rather than conventional RTM to generate prospecting images can considerably reduce the calculation costs. © 2023 Society of Exploration Geophysicists.","2023","2024-08-24 16:07:36","2024-11-27 15:45:23","","WA105-WA114","","1","88","","","","","","","","","","","","","Scopus","","Scopus","","Cited by - 2 - 34 - Yes - Inverse","","C:\Users\orincon\Zotero\storage\55MBFY4G\display.html; C:\Users\orincon\Zotero\storage\CU2CLGWQ\Yu et al. - 2023 - Enhancing one-way wave equation-based migration wi.pdf","","","machine learning; high resolution; migration; one way; reverse time migration","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IQ8NCD2H","journalArticle","2023","Lu, C.; Zhang, C.","Seismic Velocity Inversion via Physical Embedding Recurrent Neural Networks (RNN)","Applied Sciences (Switzerland)","","","10.3390/app132413312","","Seismic velocity inversion is one of the most critical issues in the field of seismic exploration and has long been the focus of numerous experts and scholars. In recent years, the advancement of machine learning technologies has infused new vitality into the research of seismic velocity inversion and yielded a wealth of research outcomes. Typically, seismic velocity inversion based on machine learning lacks control over physical processes and interpretability. Starting from wave theory and the physical processes of seismic data acquisition, this paper proposes a method for seismic velocity model inversion based on Physical Embedding Recurrent Neural Networks. Firstly, the wave equation is a mathematical representation of the physical process of acoustic waves propagating through a medium, and the finite difference method is an effective approach to solving the wave equation. With this in mind, we introduce the architecture of recurrent neural networks to describe the finite difference solution of the wave equation, realizing the embedding of physical processes into machine learning. Secondly, in seismic data acquisition, the propagation of acoustic waves from multiple sources through the medium represents a high-dimensional causal time series (wavefield snapshots), where the influential variable is the velocity model, and the received signals are the observations of the wavefield. This forms a forward modeling process as the forward simulation of the wavefield equation, and the use of error back-propagation between observations and calculations as the velocity inversion process. Through time-lapse inversion and by incorporating the causal information of wavefield propagation, the non-uniqueness issue in velocity inversion is mitigated. Through mathematical derivations and theoretical model analyses, the effectiveness and rationality of the method are demonstrated. In conjunction with simulation results for complex models, the method proposed in this paper can achieve velocity inversion in complex geological structures. © 2023 by the authors.","2023","2024-08-24 16:01:33","2024-11-27 15:45:02","","","","24","13","","","","","","","","","","","","","Scopus","","Scopus","","Cited by - 2 - 29 - Yes - Inverse","","C:\Users\orincon\Zotero\storage\NU93K4BT\display.html; C:\Users\orincon\Zotero\storage\42JME73W\Lu y Zhang - 2023 - Seismic Velocity Inversion via Physical Embedding .pdf","","","seismic waveform inversion; causal sequence; physical information neural network; velocity modeling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FMC59VW4","journalArticle","2020","Karimpouli, Sadegh; Tahmasebi, Pejman","Physics informed machine learning: Seismic wave equation","Geoscience Frontiers","","1674-9871","10.1016/j.gsf.2020.07.007","https://www.sciencedirect.com/science/article/pii/S1674987120301717","Similar to many fields of sciences, recent deep learning advances have been applied extensively in geosciences for both small- and large-scale problems. However, the necessity of using large training data and the ‘black box’ nature of learning have limited them in practice and difficult to interpret. Furthermore, including the governing equations and physical facts in such methods is also another challenge, which entails either ignoring the physics or simplifying them using unrealistic data. To address such issues, physics informed machine learning methods have been developed which can integrate the governing physics law into the learning process. In this work, a 1-dimensional (1D) time-dependent seismic wave equation is considered and solved using two methods, namely Gaussian process (GP) and physics informed neural networks. We show that these meshless methods are trained by smaller amount of data and can predict the solution of the equation with even high accuracy. They are also capable of inverting any parameter involved in the governing equation such as wave velocity in our case. Results show that the GP can predict the solution of the seismic wave equation with a lower level of error, while our developed neural network is more accurate for velocity (P- and S-wave) and density inversion.","2020-11-01","2024-02-01 23:38:43","2024-11-27 15:44:35","2024-02-01 23:38:43","1993-2001","","6","11","","Geoscience Frontiers","Physics informed machine learning","","","","","","","","","","","","ScienceDirect","","Cited by - 108 - 25 - Yes - Inverse","","C:\Users\orincon\Zotero\storage\TLCZRAWN\Karimpouli and Tahmasebi - 2020 - Physics informed machine learning Seismic wave eq.pdf; C:\Users\orincon\Zotero\storage\PL8KJIBX\S1674987120301717.html; C:\Users\orincon\Zotero\storage\L8R35MEI\S1674987120301717.html; C:\Users\orincon\Zotero\storage\MS77RZSL\display.html","","Gaussian process (GP); Optimization; Physics informed machine learning (PIML); Seismic wave","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N84CI9U7","journalArticle","2020","Ren, Y.; Xu, X.; Yang, S.; Nie, L.; Chen, Y.","A Physics-Based Neural-Network Way to Perform Seismic Full Waveform Inversion","IEEE Access","","","10.1109/ACCESS.2020.2997921","","Seismic full waveform inversion is a common technique that is used in the investigation of subsurface geology. Its classic implementation involves forward modeling of seismic wavefield based on a certain type of wave equation, which reflects the physics nature of subsurface seismic wavefield propagation. However, obtaining a good inversion result using traditional seismic waveform inversion methods usually comes with a high computational cost. Recently, with the emerging popularity of deep learning techniques in various computer vision tasks, deep neural network (DNN) has demonstrated an impressive ability in dealing with complex nonlinear problems, including seismic velocity inversion. Now, extensive efforts have been made in developing a DNN architecture to tackle the problem of seismic velocity inversion, and promising results have been achieved. However, due to the dependence of a labeled dataset, i.e., the barely accessible true velocity model corresponding to real seismic data, the current supervised deep learning inversion framework may suffer from limitations on generalization. One possible solution to mitigate this issue is to impose the governing physics into this kind of purely data-driven method. Thus, following the procedures of traditional seismic full waveform inversion, we propose a seismic waveform inversion network, namely SWINet, based on wave-equation-based forward modeling network cells. By treating the single-shot observation data and its corresponding shot position as training data pairs, the inverted velocity model can be obtained as the trainable network parameters. Moreover, since the proposed seismic waveform inversion method is performed in a neural-network way, its implementation and inversion effect could benefit from some built-in tools in Pytorch, such as automatic differentiation, Adam optimizer and mini-batch strategy, etc. Numerical examples indicate that the SWINet method may possess great potential in resulting a good velocity inversion effect with relatively fast convergence and lower computation cost. © 2013 IEEE.","2020","2024-08-24 15:57:16","2024-11-27 15:43:59","","112266-112277","","","8","","","","","","","","","","","","","Scopus","","Scopus","","Cited by - 50 - 24 - Yes - Inverse","","C:\Users\orincon\Zotero\storage\KEK5JVDB\Ren et al. - 2020 - A Physics-Based Neural-Network Way to Perform Seis.pdf; C:\Users\orincon\Zotero\storage\AHE5YR5I\display.html","","","Acoustic wavefield modeling; deep learning inversion; seismic waveform inversion","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZM8NIUPX","journalArticle","2020","Cao, R.; Earp, S.; De Ridder, S.A.L.; Curtis, A.; Galetti, E.","Near-real-time near-surface 3D seismic velocity and uncertainty models by wavefield gradiometry and neural network inversion of ambient seismic noise","Geophysics","","","10.1190/geo2018-0562.1","","With the advent of large and dense seismic arrays, novel, cheap, and fast imaging and inversion methods are needed to exploit the information captured by stations in close proximity to each other and produce results in near real time. We have developed a sequence of fast seismic acquisition for dispersion curve extraction and inversion for 3D seismic models, based on wavefield gradiometry, wave equation inversion, and machine-learning technology. The seismic array method that we use is Helmholtz wave equation inversion using measured wavefield gradients, and the dispersion curve inversions are based on a mixture of density neural networks (NNs). For our approach, we assume that a single surface wave mode dominates the data. We derive a nonlinear relationship among the unknown true seismic wave velocities, the measured seismic wave velocities, the interstation spacing, and the noise level in the signal. First with synthetic and then with the field data, we find that this relationship can be solved for unknown true seismic wave velocities using fixed point iterations. To estimate the noise level in the data, we need to assume that the effect of noise varies weakly with the frequency and we need to be able to calibrate the retrieved average dispersion curves with an alternate method (e.g., frequency wavenumber analysis). The method is otherwise self-contained and produces phase velocity estimates with tens of minutes of noise recordings. We use NNs, specifically a mixture density network, to approximate the nonlinear mapping between dispersion curves and their underlying 1D velocity profiles. The networks turn the retrieved dispersion model into a 3D seismic velocity model in a matter of seconds. This opens the prospect of near-real-time near-surface seismic velocity estimation using dense (and potentially rolling) arrays and only ambient seismic energy. © 2020 Society of Exploration Geophysicists.","2020","2024-08-24 00:08:49","2024-11-27 15:43:08","","KS13-KS27","","1","85","","","","","","","","","","","","","Scopus","","Scopus","","Cited by - 25 - 22 - Yes - Inverse","","C:\Users\orincon\Zotero\storage\XX8JM5HB\Cao et al. - 2020 - Near-real-time near-surface 3D seismic velocity an.pdf; C:\Users\orincon\Zotero\storage\VY8L9JMA\display.html","","","neural networks; high resolution; near surface; surface wave; survey design","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BS2YY3P4","journalArticle","2020","Hateley, James C.; Roberts, Jay; Mylonakis, Kyle; Yang, Xu","Deep learning seismic substructure detection using the Frozen Gaussian approximation","Journal of Computational Physics","","0021-9991","10.1016/j.jcp.2020.109313","https://www.sciencedirect.com/science/article/pii/S0021999120300875","We propose a deep learning algorithm for seismic interface and pocket detection with neural networks trained by synthetic high-frequency displacement data efficiently generated by the frozen Gaussian approximation (FGA). In seismic imaging high-frequency data is advantageous since it can provide high resolution of substructures. However, generation of sufficient synthetic high-frequency data sets for training neural networks is computationally challenging. This bottleneck is overcome by a highly scalable computational platform built upon the FGA, which comes from the semiclassical theory and approximates the wavefields by a sum of fixed-width (frozen) Gaussian wave packets. Training data for deep neural networks is generated from a forward simulation of the elastic wave equation using the FGA. This data contains accurate traveltime information (from the ray path) but not exact amplitude information (with asymptotic errors not shrinking to zero even at extremely fine numerical resolution). Using this data we build convolutional neural network models using an open source API, GeoSeg, developed using Keras and Tensorflow. On a simple model, networks, despite only being trained on data generated by the FGA, can detect an interface with a high success rate from displacement data generated by the spectral element method. Benchmark tests are done for P-waves (acoustic) and P- and S-waves (elastic) generated using the FGA and a spectral element method. Further, results with a high accuracy are shown for more complicated geometries including a three-layered model, a sine interface, and a 2D-pocket model where the neural networks are trained by both clean and noisy data.","2020-05-15","2024-08-24 00:06:10","2024-11-27 15:33:52","2024-08-24 00:06:10","109313","","","409","","Journal of Computational Physics","","","","","","","","","","","","","ScienceDirect","","Cited by - 4 - 20 - Yes - Inverse","","C:\Users\orincon\Zotero\storage\598L9GYT\S0021999120300875.html; C:\Users\orincon\Zotero\storage\D5JHRV7E\Hateley et al. - 2020 - Deep learning seismic substructure detection using.pdf","","","Image segmentation; Convolutional neural network; Elastic wave equation; Frozen Gaussian approximation; High-frequency wavefield; Seismic tomography","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IWSX4GRP","journalArticle","2023","Zhang, Yijie; Zhu, Xueyu; Gao, Jinghuai","Seismic Inversion Based on Acoustic Wave Equations Using Physics-Informed Neural Network","IEEE Transactions on Geoscience and Remote Sensing","","1558-0644","10.1109/TGRS.2023.3236973","https://ieeexplore.ieee.org/document/10017252","Seismic inversion is a significant tool for exploring the structure and characteristics of the underground. However, the conventional inversion strategy strongly depends on the initial model. In this work, we employ the physics-informed neural network (PINN) to estimate the velocity and density fields based on acoustic wave equations. In contrast to the traditional purely data-driven machine learning approaches, PINNs leverage both available data and the physical laws that govern the observed data during the training stage. In this work, the first-order acoustic wave equations are embedded in the loss function as a regularization term for training the neural networks. In addition to the limited amount of measurements about the state variables available at the surface being used as the observational data, the well logging data is also used as the direct observational data about the model parameters. The numerical results from several benchmark problems demonstrate that given noise-free or noisy data, the proposed inversion strategy is not only capable of predicting the seismograms, but also estimating the velocity and density fields accurately. Finally, we remark that although the absorbing boundary conditions are not imposed in the proposed method, the reflected waves do not appear from the artificial boundary in the predicted seismograms.","2023","2024-08-24 00:03:35","2024-11-27 15:32:39","2024-08-24 00:03:35","1-11","","","61","","","","","","","","","","","","","","","IEEE Xplore","","Cited by - 22 - 19 - Yes - Inverse","","C:\Users\orincon\Zotero\storage\43ZB4RBY\10017252.html; C:\Users\orincon\Zotero\storage\JH6MTVUW\Zhang et al. - 2023 - Seismic Inversion Based on Acoustic Wave Equations.pdf","","","Machine learning; Acoustic wave equations; Biological neural networks; Data models; data normalization; Mathematical models; physics-informed neural network (PINN); Position measurement; Propagation; seismic inversion; Training","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
